768,Honda,WR-V i-VTEC VX,2018,875000,900.0,sold,Petrol,Manual,30.6,N/A
769,Maruti,Alto 800 LXI,2019,300000,31250.0,sold,Petrol,Manual,25.9,N/A
770,Toyota,Fortuner 2.8 2WD AT BSIV,2017,2800000,12500.0,in stock,Diesel,Automatic,25.3,N/A
771,Toyota,Innova Crysta 2.4 ZX MT,2017,1330000,56996.875,sold,Diesel,Manual,21.0,N/A
772,Volkswagen,Polo 1.5 TDI Trendline,2011,220000,39785.625,in stock,Diesel,Manual,25.5,N/A
773,Mahindra,Verito Vibe 1.5 dCi D4,2013,250000,37500.0,sold,Diesel,Manual,26.5,N/A
774,Toyota,Innova 2.5 G (Diesel) 7 Seater,2016,919999,46875.0,sold,Diesel,Manual,26.3,N/A
775,Volkswagen,Vento Magnific 1.6 Highline,2013,380000,60780.0,sold,Petrol,Manual,29.6,N/A
776,Maruti,Swift VDI,2012,450000,28750.0,sold,Diesel,Manual,23.5,N/A
777,Hyundai,Verna 1.6 VTVT AT S Option,2016,770000,6250.0,in stock,Petrol,Automatic,18.7,N/A
778,Maruti,Swift Dzire LDI,2018,550000,50000.0,sold,Diesel,Manual,21.1,N/A
779,Tata,New Safari DICOR 2.2 GX 4x2,2011,320000,62500.0,sold,Diesel,Manual,18.8,N/A
780,Maruti,SX4 Vxi BSIV,2013,400000,21875.0,sold,Petrol,Manual,24.7,N/A
781,Maruti,Celerio VXI AT,2017,450000,31250.0,sold,Petrol,Automatic,26.7,N/A
782,Maruti,SX4 ZDI,2011,220000,56250.0,in stock,Diesel,Manual,15.2,N/A
783,Mahindra,XUV500 W8 2WD,2012,400000,93750.0,in stock,Diesel,Manual,29.7,N/A
784,Hyundai,Verna 1.6 SX VTVT (O),2013,530000,55625.0,sold,Petrol,Manual,20.9,N/A
785,Maruti,Swift Dzire VDI,2014,390000,37500.0,in stock,Diesel,Manual,18.9,N/A
786,Fiat,Grande Punto 1.3 Dynamic (Diesel),2012,185000,62500.0,sold,Diesel,Manual,25.4,N/A
787,Maruti,SX4 Vxi BSIV,2012,300000,62500.0,in stock,Petrol,Manual,19.8,N/A
788,Maruti,Swift VDI BSIV,2014,575000,56250.0,in stock,Diesel,Manual,16.4,N/A
789,Maruti,Wagon R Stingray VXI,2014,300000,46875.0,sold,Petrol,Manual,28.3,N/A
790,Toyota,Etios Liva 1.4 VD,2017,425000,22500.0,sold,Diesel,Manual,22.6,N/A
791,Hyundai,Xcent 1.2 Kappa SX,2016,350000,7500.0,sold,Petrol,Manual,35.2,N/A
792,Honda,Amaze VX O iDTEC,2017,550000,8123.125,in stock,Diesel,Manual,34.8,N/A
793,Maruti,Ciaz 1.4 AT Zeta,2017,500000,25000.0,sold,Petrol,Automatic,23.8,N/A
794,Mahindra,Scorpio S4 4WD,2015,600000,37500.0,in stock,Diesel,Manual,27.8,N/A
795,Mahindra,Quanto C8,2013,300000,15625.0,sold,Diesel,Manual,25.3,N/A
796,Hyundai,Verna CRDi 1.6 SX Option,2018,1150000,16518.75,in stock,Diesel,Manual,24.8,N/A
797,Maruti,Swift 1.3 VXI ABS,2015,475000,15375.0,sold,Petrol,Manual,21.2,N/A
798,Maruti,Wagon R LXI,2011,260000,17800.625,sold,Petrol,Manual,17.7,N/A
799,Ford,Ecosport 1.0 Ecoboost Titanium Optional,2013,350000,62500.0,sold,Petrol,Manual,21.6,N/A
800,Mahindra,XUV500 W8 2WD,2013,750000,26242.5,sold,Diesel,Manual,27.8,N/A
801,Maruti,Wagon R LXI,2009,180000,18984.375,sold,Petrol,Manual,25.1,N/A
802,Renault,KWID Climber 1.0 AMT BSIV,2017,350000,4786.25,in stock,Petrol,Automatic,23.3,N/A
803,Maruti,Swift Dzire VDI,2017,611000,21500.0,in stock,Diesel,Manual,27.0,N/A
804,Renault,KWID RXL BSIV,2017,325000,11562.5,sold,Petrol,Manual,22.7,N/A
805,Hyundai,EON 1.0 Era Plus,2012,225000,30000.0,in stock,Petrol,Manual,21.2,N/A
806,Maruti,Wagon R AMT VXI,2014,300000,18088.75,in stock,Petrol,Automatic,18.0,N/A
807,Mahindra,Bolero Power Plus SLX,2017,400000,31250.0,sold,Diesel,Manual,23.9,N/A
808,Mahindra,XUV500 W8 2WD,2012,711000,33500.0,sold,Diesel,Manual,25.6,N/A
809,Toyota,Innova 2.5 G (Diesel) 8 Seater,2015,851000,33532.5,sold,Diesel,Manual,19.2,N/A
810,Maruti,Ertiga VXI,2014,500000,15625.0,in stock,Petrol,Manual,17.0,N/A
811,Toyota,Innova 2.5 G4 Diesel 8-seater,2007,250000,50000.0,sold,Diesel,Manual,19.8,N/A
812,Maruti,Alto 800 VXI,2017,150000,31250.0,in stock,Petrol,Manual,22.0,N/A
813,Mahindra,Scorpio 1.99 S10,2016,610000,9375.0,sold,Diesel,Manual,22.2,N/A
814,Mahindra,KUV 100 G80 K2,2018,450000,3125.0,sold,Petrol,Manual,19.1,N/A
815,Hyundai,i20 1.4 Asta Option,2017,744000,66250.0,sold,Diesel,Manual,20.9,N/A
816,Chevrolet,Spark 1.0,2008,120000,62500.0,sold,Petrol,Manual,19.4,N/A
817,Renault,KWID RXL,2016,220000,37500.0,sold,Petrol,Manual,24.7,N/A
818,Maruti,Ertiga ZDI,2012,480000,75000.0,in stock,Diesel,Manual,31.9,N/A
819,Maruti,Celerio ZXI Optional AMT BSIV,2017,370000,51250.0,in stock,Petrol,Automatic,27.3,N/A
820,Fiat,Palio D 1.9 EL PS,2003,55000,21875.0,sold,Diesel,Manual,16.9,N/A
821,Hyundai,EON Magna Plus,2013,125000,128125.0,sold,Petrol,Manual,19.6,N/A
822,Hyundai,Verna 1.6 CRDI,2011,260000,78125.0,sold,Diesel,Manual,22.1,N/A
823,Fiat,Linea Classic 1.3 Multijet,2015,350000,81250.0,in stock,Diesel,Manual,24.6,N/A
824,Maruti,Alto 800 CNG LXI,2012,170000,60625.0,sold,CNG,Manual,33.2,N/A
825,Hyundai,Grand i10 Sportz,2015,350000,56250.0,sold,Petrol,Manual,31.4,N/A
826,Maruti,Swift Dzire VXi,2009,250000,37500.0,sold,Petrol,Manual,27.6,N/A
827,Tata,Indigo CR4,2013,170000,37500.0,sold,Diesel,Manual,18.8,N/A
828,Mahindra,Scorpio S11 BSIV,2018,1300000,21875.0,sold,Diesel,Manual,15.0,N/A
829,Hyundai,Grand i10 1.2 Kappa Sportz BSIV,2019,550000,15625.0,sold,Petrol,Manual,28.2,N/A
830,Honda,Brio 1.2 S MT,2017,400000,9375.0,sold,Petrol,Manual,16.5,N/A
831,Tata,Nano Lx,2011,120000,12500.0,sold,Petrol,Manual,27.9,N/A
832,Tata,Nano Lx,2011,120000,12500.0,sold,Petrol,Manual,24.9,N/A
833,Ford,Figo Petrol Titanium,2010,275000,43750.0,sold,Petrol,Manual,32.1,N/A
834,Tata,Zest Revotron 1.2T XE,2016,285000,56250.0,sold,Petrol,Manual,18.3,N/A
835,Hyundai,Creta 1.4 CRDi Base,2016,900000,50000.0,sold,Diesel,Manual,35.0,N/A
836,Mercedes-Benz,M-Class ML 350 CDI,2014,2500000,49687.5,sold,Diesel,Automatic,25.9,N/A
837,Hyundai,Verna 1.6 SX CRDi (O),2013,620000,43750.0,in stock,Diesel,Manual,28.2,N/A
838,Toyota,Innova Crysta 2.4 GX MT 8S BSIV,2018,1700000,3125.0,sold,Diesel,Manual,23.3,N/A
839,Ford,Figo Aspire 1.2 Ti-VCT Titanium Plus,2018,650000,9375.0,sold,Petrol,Manual,28.5,N/A
840,Maruti,Ertiga VXI,2014,500000,21875.0,sold,Petrol,Manual,23.8,N/A
841,Tata,New Safari DICOR 2.2 EX 4x4,2009,250000,75000.0,sold,Diesel,Manual,26.2,N/A
842,Mahindra,Marazzo M4,2018,950000,9375.0,sold,Diesel,Manual,23.1,N/A
843,Toyota,Etios Cross 1.2L G,2015,320000,37500.0,sold,Petrol,Manual,19.1,N/A
844,Renault,Duster 110PS Diesel RxZ,2013,450000,75000.0,in stock,Diesel,Manual,25.8,N/A
845,Mahindra,KUV 100 mFALCON D75 K8 AW,2016,350000,56250.0,sold,Diesel,Manual,22.5,N/A
846,Maruti,Swift Dzire VXI,2015,400000,56250.0,in stock,Petrol,Manual,20.7,N/A
847,Maruti,Omni MPI STD BSIV,2018,200000,6250.0,in stock,Petrol,Manual,19.9,N/A
848,Hyundai,i20 Asta 1.4 CRDi (Diesel),2009,250000,45000.0,sold,Diesel,Manual,32.9,N/A
849,Toyota,Innova 2.0 GX 8 STR BSIV,2011,550000,123125.0,in stock,Petrol,Manual,26.2,N/A
850,Maruti,Zen LXI,1999,85000,43750.0,sold,Petrol,Manual,32.0,N/A
851,Hyundai,Santro LP zipPlus,2001,52000,31250.0,sold,Petrol,Manual,21.2,N/A
852,Tata,Hexa XTA,2017,1200000,31250.0,sold,Diesel,Automatic,19.8,N/A
853,Hyundai,Verna 1.6 SX VTVT AT,2011,450000,37500.0,sold,Petrol,Automatic,34.0,N/A
854,Maruti,Swift Dzire VXI 1.2 BS IV,2018,615000,25000.0,sold,Petrol,Manual,27.2,N/A
855,Maruti,SX4 ZDI Leather,2012,400000,37500.0,in stock,Diesel,Manual,19.3,N/A
856,Tata,Nano LX,2013,60000,25000.0,sold,Petrol,Manual,23.5,N/A
857,Maruti,Ignis 1.2 Alpha BSIV,2017,500000,5725.625,sold,Petrol,Manual,21.9,N/A
858,Honda,Mobilio V i VTEC,2015,600000,28125.0,sold,Petrol,Manual,21.7,N/A
859,Hyundai,Getz 1.3 GVS,2010,110000,68750.0,sold,Petrol,Manual,16.5,N/A
860,Hyundai,Santro Xing GL Plus,2013,175000,50000.0,sold,Petrol,Manual,27.6,N/A
861,Ford,Fiesta Titanium 1.5 TDCi,2011,325000,62500.0,in stock,Diesel,Manual,24.2,N/A
862,Maruti,Swift Dzire LDI,2017,425000,56250.0,in stock,Diesel,Manual,25.9,N/A
863,Hyundai,Accent GLE CNG,2009,160000,43750.0,sold,CNG,Manual,18.2,N/A
864,Maruti,Zen Estilo LXI BSIII,2007,100000,50000.0,sold,Petrol,Manual,24.3,N/A
865,Maruti,Swift Dzire LDI,2014,390000,68750.0,sold,Diesel,Manual,25.5,N/A
866,Hyundai,i20 1.2 Spotz,2017,400000,31250.0,in stock,Petrol,Manual,24.8,N/A
867,Tata,Tigor 1.2 Revotron XM,2018,509999,3125.0,in stock,Petrol,Manual,20.2,N/A
868,Hyundai,i10 Magna 1.1,2008,150000,56250.0,in stock,Petrol,Manual,23.7,N/A
869,Hyundai,Santro Xing GLS,2009,110000,75000.0,sold,Petrol,Manual,20.7,N/A
870,Nissan,Sunny Diesel XV,2013,450000,50000.0,in stock,Diesel,Manual,21.0,N/A
871,Hyundai,i20 1.2 Spotz,2017,400000,23750.0,in stock,Petrol,Manual,21.0,N/A
872,Hyundai,Santro Xing GLS,2009,140000,75000.0,in stock,Petrol,Manual,26.4,N/A
873,Tata,Indigo CR4,2011,130000,56250.0,in stock,Diesel,Manual,21.5,N/A
874,Maruti,Alto 800 LXI,2017,160000,31250.0,sold,Petrol,Manual,25.6,N/A
875,Maruti,Alto 800 LXI,2016,150000,37500.0,in stock,Petrol,Manual,35.1,N/A
876,Mahindra,XUV500 W8 2WD,2013,500000,62500.0,sold,Diesel,Manual,27.1,N/A
877,Tata,Nano Std,2011,40000,11875.0,sold,Petrol,Manual,19.5,N/A
878,Chevrolet,Tavera LT L1 7 Seats BSIII,2006,140000,125000.0,sold,Diesel,Manual,26.8,N/A
879,Mahindra,Verito 1.5 D2 BSIV,2015,227000,43750.0,sold,Diesel,Manual,18.9,N/A
880,Maruti,Swift VDI,2011,285000,31250.0,sold,Diesel,Manual,19.0,N/A
881,Maruti,Alto LX,2012,155000,11923.125,sold,Petrol,Manual,27.7,N/A
882,Hyundai,EON D Lite,2016,210000,18750.0,sold,Petrol,Manual,18.8,N/A
883,Maruti,Alto LXi,2009,140000,50000.0,sold,Petrol,Manual,28.3,N/A
884,Toyota,Innova 2.5 GX (Diesel) 7 Seater,2015,940000,80000.0,sold,Diesel,Manual,16.1,N/A
885,Nissan,Terrano XV Premium 110 PS,2013,750000,50000.0,in stock,Diesel,Manual,35.3,N/A
886,Maruti,Baleno Alpha 1.3,2016,610000,62500.0,in stock,Diesel,Manual,29.5,N/A
887,Nissan,Sunny XV D Premium Leather,2015,450000,31250.0,in stock,Diesel,Manual,27.6,N/A
888,Toyota,Etios Liva GD,2012,409999,35000.0,in stock,Diesel,Manual,27.6,N/A
889,Hyundai,EON 1.0 Era Plus,2018,100000,13313.75,sold,Petrol,Manual,34.7,N/A
890,Renault,KWID 1.0 RXT Optional,2018,300000,6562.5,sold,Petrol,Manual,28.2,N/A
891,Mahindra,Bolero 2011-2019 SLX,2013,400000,66875.0,sold,Diesel,Manual,31.3,N/A
892,Hyundai,i10 Sportz 1.2,2010,210000,37500.0,sold,Petrol,Manual,20.3,N/A
893,Hyundai,Santro Xing XG eRLX Euro III,2006,90000,75000.0,sold,Petrol,Manual,24.6,N/A
894,Maruti,Wagon R LXI BS IV,2010,222000,43750.0,sold,Petrol,Manual,22.9,N/A
895,Maruti,Alto 800 LXI,2015,240000,31250.0,sold,Petrol,Manual,26.6,N/A
896,Toyota,Etios Liva GD,2013,450000,43750.0,sold,Diesel,Manual,21.7,N/A
897,Renault,Duster 85PS Diesel RxL,2013,450000,625.0,in stock,Diesel,Manual,16.7,N/A
898,Mercedes-Benz,C-Class Progressive C 220d,2018,3800000,6250.0,sold,Diesel,Automatic,21.7,N/A
899,Audi,A4 3.0 TDI Quattro,2013,1580000,53750.0,sold,Diesel,Automatic,29.9,N/A
900,BMW,X5 xDrive 30d xLine,2019,4950000,18750.0,sold,Diesel,Automatic,20.9,N/A
901,Hyundai,Creta 1.6 CRDi SX,2016,535000,32875.0,sold,Diesel,Manual,27.8,N/A
902,Maruti,SX4 Vxi BSIV,2012,225000,68750.0,sold,Petrol,Manual,31.7,N/A
903,Hyundai,Grand i10 1.2 Kappa Magna AT,2017,550000,12431.25,in stock,Petrol,Automatic,29.3,N/A
904,Maruti,Swift ZXI BSIV,2016,670000,4440.0,sold,Petrol,Manual,25.4,N/A
905,Maruti,Ertiga VXI,2015,625000,7448.75,in stock,Petrol,Manual,32.7,N/A
906,Hyundai,Grand i10 Magna AT,2017,520000,6568.75,sold,Petrol,Automatic,15.0,N/A
907,Chevrolet,Beat LT Option,2016,239000,25625.0,sold,Petrol,Manual,20.0,N/A
908,Toyota,Fortuner 4x2 AT,2017,2600000,29476.25,in stock,Diesel,Automatic,33.1,N/A
909,Maruti,S-Cross Zeta DDiS 200 SH,2015,750000,28733.75,in stock,Diesel,Manual,25.6,N/A
910,Hyundai,i10 Magna,2012,229999,31140.0,sold,Petrol,Manual,26.7,N/A
911,Audi,A6 2.0 TDI Premium Plus,2013,1300000,36562.5,sold,Diesel,Automatic,21.0,N/A
912,Hyundai,Santro GS,2005,80000,35362.5,sold,Petrol,Manual,26.5,N/A
913,Skoda,Laura Ambiente 2.0 TDI CR MT,2012,385000,32500.0,sold,Diesel,Manual,30.6,N/A
914,Hyundai,Verna 1.6 VTVT SX,2015,760000,34587.5,sold,Petrol,Manual,24.0,N/A
915,Maruti,Swift Dzire VDI,2017,600000,29066.875,sold,Diesel,Manual,26.0,N/A
916,Renault,Duster 85PS Diesel RxL,2013,450000,625.0,in stock,Diesel,Manual,30.5,N/A
917,Mercedes-Benz,C-Class Progressive C 220d,2018,3800000,6250.0,sold,Diesel,Automatic,15.2,N/A
918,Audi,A4 3.0 TDI Quattro,2013,1580000,53750.0,sold,Diesel,Automatic,30.5,N/A
919,BMW,X5 xDrive 30d xLine,2019,4950000,18750.0,in stock,Diesel,Automatic,33.5,N/A
920,Hyundai,Creta 1.6 CRDi SX,2016,535000,32875.0,sold,Diesel,Manual,29.6,N/A
921,Maruti,SX4 Vxi BSIV,2012,225000,68750.0,in stock,Petrol,Manual,27.8,N/A
922,Hyundai,Grand i10 1.2 Kappa Magna AT,2017,550000,12431.25,in stock,Petrol,Automatic,29.9,N/A
923,Maruti,Swift ZXI BSIV,2016,670000,4440.0,in stock,Petrol,Manual,25.8,N/A
924,Maruti,Ertiga VXI,2015,625000,7448.75,sold,Petrol,Manual,31.9,N/A
925,Hyundai,Grand i10 Magna AT,2017,520000,6568.75,sold,Petrol,Automatic,29.8,N/A
926,Chevrolet,Beat LT Option,2016,239000,25625.0,sold,Petrol,Manual,28.1,N/A
927,Toyota,Fortuner 4x2 AT,2017,2600000,29476.25,sold,Diesel,Automatic,22.0,N/A
928,Maruti,S-Cross Zeta DDiS 200 SH,2015,750000,28733.75,sold,Diesel,Manual,26.2,N/A
929,Hyundai,i10 Magna,2012,229999,31140.0,sold,Petrol,Manual,27.6,N/A
930,Audi,A6 2.0 TDI Premium Plus,2013,1300000,36562.5,sold,Diesel,Automatic,17.9,N/A
931,Hyundai,Santro GS,2005,80000,35362.5,sold,Petrol,Manual,22.5,N/A
932,Skoda,Laura Ambiente 2.0 TDI CR MT,2012,385000,32500.0,sold,Diesel,Manual,25.3,N/A
933,Hyundai,Verna 1.6 VTVT SX,2015,760000,34587.5,sold,Petrol,Manual,29.0,N/A
934,Maruti,Swift Dzire VDI,2017,600000,29066.875,in stock,Diesel,Manual,20.6,N/A
935,Volkswagen,Jetta 2.0L TDI Highline AT,2012,735000,34562.5,sold,Diesel,Automatic,27.2,N/A
936,Tata,Indica Vista Quadrajet 90 VX,2012,285000,46437.5,in stock,Diesel,Manual,25.9,N/A
937,Honda,City VX MT,2010,350000,30488.125,sold,Petrol,Manual,21.0,N/A
938,Volkswagen,Jetta 1.9 Highline TDI,2010,290000,54762.5,sold,Diesel,Automatic,19.7,N/A
939,Volkswagen,Vento 1.5 TDI Highline Plus AT,2017,890000,25136.875,in stock,Diesel,Automatic,22.5,N/A
940,Honda,Jazz VX,2011,385000,7170.625,sold,Petrol,Manual,24.7,N/A
941,Maruti,Eeco 5 Seater AC BSIV,2017,425000,5220.0,in stock,Petrol,Manual,25.6,N/A
942,Maruti,Wagon R VXI AMT1.2BSIV,2017,525000,6090.625,sold,Petrol,Automatic,21.9,N/A
943,Hyundai,Grand i10 Asta,2017,550000,6092.5,sold,Petrol,Manual,21.4,N/A
944,Volkswagen,Polo 1.0 MPI Trendline,2012,271000,30625.0,sold,Petrol,Manual,15.5,N/A
945,Hyundai,Creta 1.6 CRDi SX Option,2018,1490000,12933.75,in stock,Diesel,Manual,18.0,N/A
946,Hyundai,Grand i10 Asta Option,2015,490000,19425.0,in stock,Petrol,Manual,29.0,N/A
947,Hyundai,EON Era Plus,2014,260000,23503.125,sold,Petrol,Manual,34.7,N/A
948,Hyundai,Xcent 1.1 CRDi SX Option,2014,455000,34906.25,sold,Diesel,Manual,28.3,N/A
949,Tata,Nano Lx BSIV,2010,75000,36781.25,in stock,Petrol,Manual,33.0,N/A
950,Toyota,Etios Cross 1.2L G,2015,421000,14899.375,in stock,Petrol,Manual,22.6,N/A
951,Maruti,Swift DDiS LDI,2016,550000,33750.0,sold,Diesel,Manual,26.4,N/A
952,Hyundai,i10 Sportz 1.2 AT,2013,330000,23750.0,sold,Petrol,Automatic,26.2,N/A
953,Volkswagen,Vento 1.5 TDI Comfortline,2012,390000,28408.75,sold,Diesel,Manual,34.9,N/A
954,Skoda,Rapid 1.5 TDI AT Ambition,2015,599000,29348.125,in stock,Diesel,Automatic,25.6,N/A
955,Hyundai,Getz GLE,2007,110000,37500.0,sold,Petrol,Manual,23.4,N/A
956,Renault,KWID RXT Optional,2016,250000,15625.0,sold,Petrol,Manual,24.4,N/A
957,Mahindra,Scorpio M2DI,2012,600000,68750.0,in stock,Diesel,Manual,30.4,N/A
958,Ford,Endeavour XLT TDCi 4X2,2008,280000,118750.0,in stock,Diesel,Manual,19.2,N/A
959,Audi,Q3 35 TDI Quattro Technology,2018,2700000,15625.0,sold,Diesel,Automatic,29.1,N/A
960,Mahindra,Renault Logan 1.4 GLX Petrol,2008,80000,56250.0,sold,Petrol,Manual,27.5,N/A
961,Maruti,Alto K10 VXI,2019,350000,3125.0,in stock,Petrol,Manual,25.1,N/A
962,Maruti,Swift VDI BSIV,2015,475000,37500.0,in stock,Diesel,Manual,21.5,N/A
963,Audi,A5 Sportback,2020,4700000,937.5,sold,Diesel,Automatic,28.2,N/A
964,Maruti,Swift Dzire VDI,2018,500000,31250.0,sold,Diesel,Manual,23.0,N/A
965,Chevrolet,Sail Hatchback 1.3 TCDi LT ABS,2014,250000,75000.0,in stock,Diesel,Manual,32.5,N/A
966,Hyundai,Accent CRDi,2005,100000,75000.0,sold,Diesel,Manual,24.1,N/A
967,Maruti,Alto K10 VXI Airbag,2019,350000,3125.0,in stock,Petrol,Manual,30.9,N/A
968,BMW,7 Series Signature 730Ld,2014,4000000,29375.0,sold,Diesel,Automatic,33.0,N/A
969,Toyota,Camry 2.5 Hybrid,2017,1900000,12500.0,sold,Petrol,Automatic,23.7,N/A
970,Hyundai,Santro Xing XG,2005,95000,75000.0,sold,Petrol,Manual,31.4,N/A
971,Hyundai,Grand i10 CRDi Sportz,2015,409999,36250.0,sold,Diesel,Manual,30.4,N/A
972,Mahindra,XUV500 W5 BSIV,2018,1050000,21875.0,sold,Diesel,Manual,24.5,N/A
973,Maruti,Alto K10 VXI,2017,320000,18750.0,sold,Petrol,Manual,27.1,N/A
974,Mahindra,XUV300 W8 Option Diesel BSIV,2019,1000000,6250.0,in stock,Diesel,Manual,23.7,N/A
975,Toyota,Innova Crysta 2.4 VX MT BSIV,2017,1770000,15625.0,sold,Diesel,Manual,17.0,N/A
976,Mahindra,Thar CRDe,2018,950000,12500.0,sold,Diesel,Manual,21.1,N/A
977,Maruti,Swift Dzire ZDI,2018,750000,31250.0,sold,Diesel,Manual,35.0,N/A
978,Hyundai,EON Magna Plus,2014,220000,26250.0,in stock,Petrol,Manual,23.1,N/A
979,Tata,Hexa XM,2017,1000000,31250.0,sold,Diesel,Manual,17.7,N/A
980,Honda,Mobilio E i DTEC,2017,660000,72500.0,in stock,Diesel,Manual,24.6,N/A
981,Maruti,Ertiga ZDI,2015,716000,62500.0,sold,Diesel,Manual,20.7,N/A
982,Maruti,Ciaz ZXi Plus,2015,675000,41250.0,in stock,Petrol,Manual,24.7,N/A
983,Mahindra,Scorpio LX,2010,385000,68750.0,sold,Diesel,Manual,29.2,N/A
984,Fiat,Grande Punto EVO 1.3 Dynamic,2014,325000,43750.0,sold,Diesel,Manual,30.1,N/A
985,Hyundai,Creta 1.6 CRDi SX Option,2015,950000,37500.0,sold,Diesel,Manual,28.3,N/A
986,Ford,Endeavour Hurricane Limited Edition,2007,400000,68750.0,sold,Diesel,Automatic,22.1,N/A
987,Tata,Indica Vista TDI LS,2014,250000,15625.0,sold,Diesel,Manual,26.7,N/A
988,Land,Rover Discovery S 2.0 SD4,2018,4000000,42500.0,in stock,Petrol,Automatic,20.3,N/A
989,Maruti,Alto 800 LXI,2014,210000,12500.0,in stock,Petrol,Manual,24.1,N/A
990,Hyundai,i10 Era 1.1 iTech SE,2011,147000,68750.0,sold,Petrol,Manual,26.8,N/A
991,Maruti,Vitara Brezza VDi Option,2018,725000,16468.75,sold,Diesel,Manual,24.9,N/A
992,Mahindra,Scorpio SLE BSIV,2012,550000,56250.0,sold,Diesel,Manual,33.6,N/A
993,Hyundai,i20 Sportz Option 1.2,2016,475000,15625.0,in stock,Petrol,Manual,26.3,N/A
994,Hyundai,Santro Xing GLS,2014,250000,31250.0,sold,Petrol,Manual,28.9,N/A
995,Tata,Indica LSI,2006,70000,37500.0,sold,Petrol,Manual,26.9,N/A
996,Hyundai,EON Era Plus,2012,160000,43750.0,sold,Petrol,Manual,34.0,N/A
997,Ford,Endeavour 3.0L 4X4 AT,2011,1000000,56250.0,in stock,Diesel,Automatic,25.0,N/A
998,Hyundai,Santro LE zipPlus,2001,68000,43750.0,sold,Petrol,Manual,15.2,N/A
999,Hyundai,Grand i10 1.2 Kappa Asta,2017,500000,16562.5,sold,Petrol,Manual,24.0,N/A
1000,Tata,Indigo CR4,2013,170000,37500.0,sold,Diesel,Manual,23.8,N/A
1001,Mahindra,Scorpio S11 BSIV,2018,1300000,21875.0,sold,Diesel,Manual,29.0,N/A
1002,Hyundai,Creta 1.4 EX Diesel,2020,1050000,6250.0,sold,Diesel,Manual,18.6,N/A
1003,Maruti,Ritz LXI,2009,300000,9375.0,sold,Petrol,Manual,16.4,N/A
1004,Hyundai,i20 Magna 1.2,2016,600000,15625.0,sold,Petrol,Manual,20.7,N/A
1005,Hyundai,Verna CRDi 1.6 SX,2017,900000,31250.0,sold,Diesel,Manual,31.1,N/A
1006,Hyundai,Grand i10 1.2 Kappa Sportz BSIV,2019,550000,15625.0,in stock,Petrol,Manual,18.0,N/A
1007,Maruti,Alto LX,2007,100000,32500.0,sold,Petrol,Manual,27.2,N/A
1008,Honda,Brio 1.2 S MT,2017,400000,9375.0,sold,Petrol,Manual,22.5,N/A
1009,Tata,Nano Lx,2011,120000,12500.0,in stock,Petrol,Manual,21.4,N/A
1010,Hyundai,i20 Asta 1.4 CRDi,2013,300000,56250.0,in stock,Diesel,Manual,26.0,N/A
1011,Tata,Indigo LX,2011,140000,37500.0,sold,Diesel,Manual,33.2,N/A
1012,Skoda,Rapid 1.6 MPI Ambition With Alloy Wheel,2015,640000,14375.0,sold,Petrol,Manual,26.9,N/A
1013,Maruti,Alto K10 VXI,2018,380000,13846.875,sold,Petrol,Manual,18.1,N/A
1014,Tata,Nano Lx,2011,120000,12500.0,sold,Petrol,Manual,22.9,N/A
1015,Maruti,Ciaz 1.4 Delta,2018,650000,43750.0,sold,Petrol,Manual,23.2,N/A
1016,Maruti,Alto LX,2009,150000,37500.0,in stock,Petrol,Manual,34.7,N/A
1017,Ford,Figo Aspire 1.2 Ti-VCT Trend,2018,550000,21875.0,in stock,Petrol,Manual,24.3,N/A
1018,Mahindra,XUV500 W8 4WD,2012,650000,44401.25,sold,Diesel,Manual,15.8,N/A
1019,Mitsubishi,Pajero Sport 4X4,2012,1025000,104918.75,sold,Diesel,Manual,26.1,N/A
1020,Ford,Fiesta 1.5 TDCi Titanium,2011,195000,83477.5,sold,Diesel,Manual,29.3,N/A
1021,Mercedes-Benz,C-Class Progressive C 220d,2018,3800000,6250.0,sold,Diesel,Automatic,22.4,N/A
1022,BMW,3 Series 320d Sport,2013,1490000,25000.0,sold,Diesel,Automatic,25.3,N/A
1023,BMW,X5 xDrive 30d xLine,2019,4950000,18750.0,in stock,Diesel,Automatic,34.3,N/A
1024,Honda,City i-VTEC CVT ZX,2018,1140000,14398.75,in stock,Petrol,Automatic,21.7,N/A
1025,Chevrolet,Beat Diesel LS,2011,95000,43750.0,in stock,Diesel,Manual,20.2,N/A
1026,BMW,3 Series GT Luxury Line,2017,3050000,18750.0,sold,Diesel,Automatic,32.1,N/A
1027,Hyundai,Grand i10 1.2 Kappa Magna AT,2017,550000,12431.25,sold,Petrol,Automatic,24.8,N/A
1028,Maruti,Ertiga VXI,2015,625000,7448.75,sold,Petrol,Manual,26.7,N/A
1029,Hyundai,Grand i10 Magna AT,2017,520000,6568.75,sold,Petrol,Automatic,24.6,N/A
1030,Chevrolet,Beat LT Option,2016,239000,25625.0,in stock,Petrol,Manual,22.8,N/A
1031,Toyota,Fortuner 4x2 AT,2017,2600000,29476.25,sold,Diesel,Automatic,34.7,N/A
1032,Hyundai,i10 Magna,2012,229999,31140.0,sold,Petrol,Manual,18.8,N/A
1033,Audi,A6 2.0 TDI Premium Plus,2013,1300000,36562.5,in stock,Diesel,Automatic,25.6,N/A
1034,Maruti,Baleno Delta 1.2,2017,585000,27255.0,sold,Petrol,Manual,30.8,N/A
